"PUBLISHER","AD_FORMAT","DEVICE_TYPE","GEO_METRO","IMPRESSIONS","PURCHASES","PURCHASE_RATE_PCT","YIELD_MULTIPLIER","BID_MULTIPLIER","FLOOR_TIER"
"washingtonpost.com","video",7,"Houston",478,15,3.138,2.92,2.5,"PREMIUM"
"people.com","native",3,"Philadelphia",478,15,3.138,2.92,2.5,"PREMIUM"
"espn.com","native",7,"Denver",482,15,3.112,2.9,2.5,"PREMIUM"
"espn.com","video",7,"Atlanta",481,15,3.119,2.9,2.5,"PREMIUM"
"people.com","native",7,"Atlanta",449,14,3.118,2.9,2.5,"PREMIUM"
"weather.com","native",1,"Miami",451,14,3.104,2.89,2.5,"PREMIUM"
"washingtonpost.com","native",5,"Los Angeles",451,14,3.104,2.89,2.5,"PREMIUM"
"people.com","native",4,"New York",483,15,3.106,2.89,2.5,"PREMIUM"
"cnn.com","video",3,"Houston",485,15,3.093,2.88,2.5,"PREMIUM"
"people.com","native",1,"New York",485,15,3.093,2.88,2.5,"PREMIUM"
"foxnews.com","native",7,"Houston",486,15,3.086,2.87,2.5,"PREMIUM"
"theverge.com","video",3,"Atlanta",523,16,3.059,2.85,2.5,"PREMIUM"
"weather.com","native",3,"New York",457,14,3.063,2.85,2.5,"PREMIUM"
"espn.com","native",3,"Houston",427,13,3.044,2.84,2.5,"PREMIUM"
"espn.com","video",4,"Dallas-Ft. Worth",459,14,3.05,2.84,2.5,"PREMIUM"
"espn.com","native",1,"Chicago",494,15,3.036,2.83,2.5,"PREMIUM"
"weather.com","video",1,"Atlanta",495,15,3.03,2.82,2.5,"PREMIUM"
"nytimes.com","native",3,"Philadelphia",499,15,3.006,2.8,2.5,"PREMIUM"
"espn.com","video",1,"Miami",465,14,3.011,2.8,2.5,"PREMIUM"
"cnn.com","native",7,"New York",499,15,3.006,2.8,2.5,"PREMIUM"
"buzzfeed.com","video",5,"Houston",501,15,2.994,2.79,2.5,"PREMIUM"
"buzzfeed.com","native",3,"Miami",534,16,2.996,2.79,2.5,"PREMIUM"
"weather.com","video",7,"New York",468,14,2.991,2.79,2.5,"PREMIUM"
"forbes.com","video",1,"Houston",468,14,2.991,2.79,2.5,"PREMIUM"
"techcrunch.com","native",7,"Miami",469,14,2.985,2.78,2.5,"PREMIUM"
"nytimes.com","native",7,"Miami",469,14,2.985,2.78,2.5,"PREMIUM"
"weather.com","native",3,"Atlanta",502,15,2.988,2.78,2.5,"PREMIUM"
"people.com","native",4,"Houston",504,15,2.976,2.77,2.5,"PREMIUM"
"people.com","native",1,"Houston",471,14,2.972,2.77,2.5,"PREMIUM"
"theverge.com","video",3,"Miami",470,14,2.979,2.77,2.5,"PREMIUM"
"cnet.com","native",3,"Los Angeles",437,13,2.975,2.77,2.5,"PREMIUM"
"cnn.com","native",3,"New York",473,14,2.96,2.76,2.5,"PREMIUM"
"people.com","native",1,"Dallas-Ft. Worth",506,15,2.964,2.76,2.5,"PREMIUM"
"forbes.com","video",7,"Houston",473,14,2.96,2.76,2.5,"PREMIUM"
"variety.com","video",3,"Miami",474,14,2.954,2.75,2.5,"PREMIUM"
"forbes.com","video",3,"New York",475,14,2.947,2.74,2.5,"PREMIUM"
"weather.com","video",1,"Los Angeles",442,13,2.941,2.74,2.5,"PREMIUM"
"espn.com","video",1,"New York",476,14,2.941,2.74,2.5,"PREMIUM"
"espn.com","video",1,"Los Angeles",475,14,2.947,2.74,2.5,"PREMIUM"
"weather.com","native",7,"Denver",476,14,2.941,2.74,2.5,"PREMIUM"
"washingtonpost.com","native",1,"Miami",477,14,2.935,2.73,2.5,"PREMIUM"
"weather.com","native",5,"Houston",443,13,2.935,2.73,2.5,"PREMIUM"
"people.com","native",7,"Los Angeles",512,15,2.93,2.73,2.5,"PREMIUM"
"espn.com","video",3,"Philadelphia",478,14,2.929,2.73,2.5,"PREMIUM"
"theverge.com","native",4,"New York",480,14,2.917,2.72,2.5,"PREMIUM"
"people.com","video",7,"Dallas-Ft. Worth",480,14,2.917,2.72,2.5,"PREMIUM"
"forbes.com","video",3,"Atlanta",514,15,2.918,2.72,2.5,"PREMIUM"
"espn.com","native",1,"Houston",445,13,2.921,2.72,2.5,"PREMIUM"
"weather.com","video",4,"Atlanta",481,14,2.911,2.71,2.5,"PREMIUM"
"people.com","native",3,"Chicago",447,13,2.908,2.71,2.5,"PREMIUM"
"variety.com","video",3,"Houston",482,14,2.905,2.7,2.5,"PREMIUM"
"techcrunch.com","native",3,"Dallas-Ft. Worth",519,15,2.89,2.69,2.5,"PREMIUM"
"buzzfeed.com","native",7,"Miami",486,14,2.881,2.68,2.5,"PREMIUM"
"nytimes.com","video",3,"Chicago",451,13,2.882,2.68,2.5,"PREMIUM"
"nytimes.com","native",3,"New York",487,14,2.875,2.68,2.5,"PREMIUM"
"espn.com","native",5,"Miami",452,13,2.876,2.68,2.5,"PREMIUM"
"weather.com","native",3,"Chicago",452,13,2.876,2.68,2.5,"PREMIUM"
"people.com","video",7,"Los Angeles",487,14,2.875,2.68,2.5,"PREMIUM"
"variety.com","video",7,"New York",487,14,2.875,2.68,2.5,"PREMIUM"
"espn.com","video",1,"Atlanta",486,14,2.881,2.68,2.5,"PREMIUM"
"espn.com","native",1,"Los Angeles",489,14,2.863,2.67,2.5,"PREMIUM"
"buzzfeed.com","native",7,"Los Angeles",454,13,2.863,2.67,2.5,"PREMIUM"
"espn.com","video",4,"Houston",454,13,2.863,2.67,2.5,"PREMIUM"
"weather.com","native",7,"Atlanta",489,14,2.863,2.67,2.5,"PREMIUM"
"weather.com","video",4,"Dallas-Ft. Worth",454,13,2.863,2.67,2.5,"PREMIUM"
"espn.com","native",3,"Miami",489,14,2.863,2.67,2.5,"PREMIUM"
"weather.com","native",7,"Dallas-Ft. Worth",454,13,2.863,2.67,2.5,"PREMIUM"
"washingtonpost.com","native",6,"Los Angeles",491,14,2.851,2.66,2.5,"PREMIUM"
"buzzfeed.com","video",3,"Chicago",491,14,2.851,2.66,2.5,"PREMIUM"
"washingtonpost.com","native",1,"Phoenix",455,13,2.857,2.66,2.5,"PREMIUM"
"variety.com","native",7,"Houston",490,14,2.857,2.66,2.5,"PREMIUM"
"people.com","video",3,"New York",457,13,2.845,2.65,2.5,"PREMIUM"
"people.com","video",3,"Dallas-Ft. Worth",527,15,2.846,2.65,2.5,"PREMIUM"
"cnet.com","native",6,"Phoenix",501,8,1.597,1.49,1.49,"PREMIUM"
"variety.com","video",5,"Houston",501,8,1.597,1.49,1.49,"PREMIUM"
"techcrunch.com","video",3,"Atlanta",501,8,1.597,1.49,1.49,"PREMIUM"
"people.com","native",4,"Phoenix",500,8,1.6,1.49,1.49,"PREMIUM"
"cnet.com","native",7,"Houston",500,8,1.6,1.49,1.49,"PREMIUM"
"washingtonpost.com","video",4,"Phoenix",501,8,1.597,1.49,1.49,"PREMIUM"
"espn.com","video",4,"Chicago",501,8,1.597,1.49,1.49,"PREMIUM"
"variety.com","native",5,"New York",505,8,1.584,1.48,1.48,"PREMIUM"
"variety.com","video",7,"Dallas-Ft. Worth",441,7,1.587,1.48,1.48,"PREMIUM"
"techcrunch.com","video",5,"Houston",504,8,1.587,1.48,1.48,"PREMIUM"
"foxnews.com","native",2,"Houston",503,8,1.59,1.48,1.48,"PREMIUM"
"bbc.com","native",1,"Denver",440,7,1.591,1.48,1.48,"PREMIUM"
"forbes.com","native",4,"Chicago",439,7,1.595,1.48,1.48,"PREMIUM"
"nytimes.com","native",6,"Dallas-Ft. Worth",502,8,1.594,1.48,1.48,"PREMIUM"
"buzzfeed.com","video",1,"Atlanta",505,8,1.584,1.48,1.48,"PREMIUM"
"variety.com","video",7,"Chicago",507,8,1.578,1.47,1.47,"PREMIUM"
"nytimes.com","native",2,"Houston",506,8,1.581,1.47,1.47,"PREMIUM"
"cnn.com","video",5,"Chicago",442,7,1.584,1.47,1.47,"PREMIUM"
"people.com","banner",7,"Denver",884,14,1.584,1.47,1.47,"PREMIUM"
"theverge.com","video",1,"Los Angeles",507,8,1.578,1.47,1.47,"PREMIUM"
"cnet.com","video",5,"Los Angeles",507,8,1.578,1.47,1.47,"PREMIUM"
"people.com","native",1,"Phoenix",442,7,1.584,1.47,1.47,"PREMIUM"
"bbc.com","native",7,"Miami",443,7,1.58,1.47,1.47,"PREMIUM"
"washingtonpost.com","video",2,"New York",506,8,1.581,1.47,1.47,"PREMIUM"
"cnn.com","native",5,"New York",508,8,1.575,1.47,1.47,"PREMIUM"
"techcrunch.com","native",5,"Miami",447,7,1.566,1.46,1.46,"PREMIUM"
"espn.com","native",4,"Miami",445,7,1.573,1.46,1.46,"PREMIUM"
"cnn.com","video",5,"New York",449,7,1.559,1.45,1.45,"PREMIUM"
"variety.com","native",1,"Chicago",449,7,1.559,1.45,1.45,"PREMIUM"
"techcrunch.com","native",4,"Miami",448,7,1.563,1.45,1.45,"PREMIUM"
"variety.com","native",3,"Miami",514,8,1.556,1.45,1.45,"PREMIUM"
"cnn.com","video",1,"Atlanta",450,7,1.556,1.45,1.45,"PREMIUM"
"cnet.com","native",4,"Denver",451,7,1.552,1.45,1.45,"PREMIUM"
"washingtonpost.com","video",2,"Los Angeles",452,7,1.549,1.44,1.44,"PREMIUM"
"washingtonpost.com","native",5,"Denver",517,8,1.547,1.44,1.44,"PREMIUM"
"theverge.com","native",7,"Dallas-Ft. Worth",453,7,1.545,1.44,1.44,"PREMIUM"
"tmz.com","video",5,"Houston",519,8,1.541,1.44,1.44,"PREMIUM"
"cnet.com","video",5,"Houston",452,7,1.549,1.44,1.44,"PREMIUM"
"foxnews.com","native",4,"Miami",454,7,1.542,1.44,1.44,"PREMIUM"
"bbc.com","native",4,"Denver",516,8,1.55,1.44,1.44,"PREMIUM"
"weather.com","video",4,"Phoenix",456,7,1.535,1.43,1.43,"PREMIUM"
"variety.com","native",7,"Chicago",456,7,1.535,1.43,1.43,"PREMIUM"
"washingtonpost.com","native",6,"Chicago",456,7,1.535,1.43,1.43,"PREMIUM"
"tmz.com","video",3,"Houston",456,7,1.535,1.43,1.43,"PREMIUM"
"washingtonpost.com","video",5,"Dallas-Ft. Worth",456,7,1.535,1.43,1.43,"PREMIUM"
"variety.com","native",4,"Dallas-Ft. Worth",457,7,1.532,1.43,1.43,"PREMIUM"
"weather.com","native",6,"Philadelphia",457,7,1.532,1.43,1.43,"PREMIUM"
"theverge.com","video",1,"Atlanta",459,7,1.525,1.42,1.42,"PREMIUM"
"theverge.com","video",1,"Dallas-Ft. Worth",526,8,1.521,1.42,1.42,"PREMIUM"
"espn.com","native",1,"Denver",458,7,1.528,1.42,1.42,"PREMIUM"
"tmz.com","native",1,"Chicago",460,7,1.522,1.42,1.42,"PREMIUM"
"tmz.com","video",1,"Los Angeles",459,7,1.525,1.42,1.42,"PREMIUM"
"weather.com","native",2,"Chicago",524,8,1.527,1.42,1.42,"PREMIUM"
"theverge.com","native",2,"Los Angeles",459,7,1.525,1.42,1.42,"PREMIUM"
"espn.com","native",7,"Houston",450,29,6.444,6,2.5,"PREMIUM"
"espn.com","native",7,"Atlanta",500,29,5.8,5.4,2.5,"PREMIUM"
"espn.com","video",3,"Chicago",479,26,5.428,5.05,2.5,"PREMIUM"
"people.com","native",7,"New York",513,26,5.068,4.72,2.5,"PREMIUM"
"weather.com","native",7,"Houston",472,23,4.873,4.54,2.5,"PREMIUM"
"people.com","native",3,"Los Angeles",475,23,4.842,4.51,2.5,"PREMIUM"
"espn.com","native",3,"New York",497,24,4.829,4.5,2.5,"PREMIUM"
"espn.com","native",3,"Los Angeles",481,23,4.782,4.45,2.5,"PREMIUM"
"people.com","native",3,"Houston",486,23,4.733,4.41,2.5,"PREMIUM"
"weather.com","native",3,"Houston",491,23,4.684,4.36,2.5,"PREMIUM"
"weather.com","video",7,"Houston",471,22,4.671,4.35,2.5,"PREMIUM"
"people.com","native",3,"Atlanta",475,22,4.632,4.31,2.5,"PREMIUM"
"variety.com","native",7,"Los Angeles",504,23,4.563,4.25,2.5,"PREMIUM"
"people.com","native",3,"New York",489,22,4.499,4.19,2.5,"PREMIUM"
"people.com","native",7,"Chicago",492,22,4.472,4.16,2.5,"PREMIUM"
"nytimes.com","native",3,"Houston",506,22,4.348,4.05,2.5,"PREMIUM"
"nytimes.com","video",3,"Houston",443,19,4.289,3.99,2.5,"PREMIUM"
"nytimes.com","native",3,"Miami",449,19,4.232,3.94,2.5,"PREMIUM"
"people.com","video",7,"Houston",449,19,4.232,3.94,2.5,"PREMIUM"
"espn.com","video",3,"Los Angeles",498,21,4.217,3.93,2.5,"PREMIUM"
"people.com","native",7,"Denver",451,19,4.213,3.92,2.5,"PREMIUM"
"weather.com","native",3,"Miami",454,19,4.185,3.9,2.5,"PREMIUM"
"espn.com","video",7,"Houston",460,19,4.13,3.85,2.5,"PREMIUM"
"nytimes.com","video",7,"Houston",484,20,4.132,3.85,2.5,"PREMIUM"
"espn.com","native",7,"Chicago",486,20,4.115,3.83,2.5,"PREMIUM"
"espn.com","video",7,"Los Angeles",494,20,4.049,3.77,2.5,"PREMIUM"
"espn.com","video",7,"New York",470,19,4.043,3.76,2.5,"PREMIUM"
"weather.com","native",3,"Los Angeles",473,19,4.017,3.74,2.5,"PREMIUM"
"espn.com","native",3,"Chicago",475,19,4,3.72,2.5,"PREMIUM"
"washingtonpost.com","native",3,"Atlanta",479,19,3.967,3.69,2.5,"PREMIUM"
"espn.com","video",4,"Los Angeles",506,20,3.953,3.68,2.5,"PREMIUM"
"tmz.com","video",7,"Los Angeles",456,18,3.947,3.68,2.5,"PREMIUM"
"people.com","video",3,"Miami",484,19,3.926,3.66,2.5,"PREMIUM"
"people.com","video",3,"Houston",484,19,3.926,3.66,2.5,"PREMIUM"
"espn.com","native",4,"Houston",483,19,3.934,3.66,2.5,"PREMIUM"
"techcrunch.com","native",3,"Houston",463,18,3.888,3.62,2.5,"PREMIUM"
"people.com","video",3,"Los Angeles",517,20,3.868,3.6,2.5,"PREMIUM"
"espn.com","native",7,"Miami",492,19,3.862,3.6,2.5,"PREMIUM"
"techcrunch.com","native",7,"Los Angeles",468,18,3.846,3.58,2.5,"PREMIUM"
"people.com","video",3,"Phoenix",494,19,3.846,3.58,2.5,"PREMIUM"
"washingtonpost.com","native",7,"Miami",497,19,3.823,3.56,2.5,"PREMIUM"
"weather.com","native",7,"Los Angeles",471,18,3.822,3.56,2.5,"PREMIUM"
"espn.com","video",3,"Dallas-Ft. Worth",473,18,3.805,3.54,2.5,"PREMIUM"
"cnn.com","native",7,"Los Angeles",479,18,3.758,3.5,2.5,"PREMIUM"
"people.com","native",7,"Houston",456,17,3.728,3.47,2.5,"PREMIUM"
"weather.com","video",7,"Chicago",402,15,3.731,3.47,2.5,"PREMIUM"
"washingtonpost.com","video",3,"Los Angeles",512,19,3.711,3.46,2.5,"PREMIUM"
"weather.com","video",3,"Houston",457,17,3.72,3.46,2.5,"PREMIUM"
"washingtonpost.com","native",7,"Houston",486,18,3.704,3.45,2.5,"PREMIUM"
"nytimes.com","banner",2,"Chicago",948,0,0,0,0.3,"DISCOUNT"
"buzzfeed.com","video",2,"Dallas-Ft. Worth",456,0,0,0,0.3,"DISCOUNT"
"tmz.com","video",2,"Chicago",458,0,0,0,0.3,"DISCOUNT"
"theverge.com","video",4,"Dallas-Ft. Worth",458,0,0,0,0.3,"DISCOUNT"
"tmz.com","video",2,"New York",464,0,0,0,0.3,"DISCOUNT"
"variety.com","video",7,"Phoenix",450,0,0,0,0.3,"DISCOUNT"
"cnn.com","native",6,"Denver",439,0,0,0,0.3,"DISCOUNT"
"forbes.com","native",2,"Philadelphia",485,0,0,0,0.3,"DISCOUNT"
"bbc.com","native",5,"Denver",462,0,0,0,0.3,"DISCOUNT"
"variety.com","banner",2,"Dallas-Ft. Worth",960,0,0,0,0.3,"DISCOUNT"
"theverge.com","banner",6,"Phoenix",932,0,0,0,0.3,"DISCOUNT"
"tmz.com","banner",6,"Philadelphia",905,0,0,0,0.3,"DISCOUNT"
"tmz.com","video",6,"Dallas-Ft. Worth",468,0,0,0,0.3,"DISCOUNT"
"foxnews.com","video",2,"Atlanta",449,0,0,0,0.3,"DISCOUNT"
"nytimes.com","video",5,"Philadelphia",518,0,0,0,0.3,"DISCOUNT"
"washingtonpost.com","banner",2,"Chicago",933,0,0,0,0.3,"DISCOUNT"
"tmz.com","video",2,"Phoenix",452,0,0,0,0.3,"DISCOUNT"
"cnet.com","banner",6,"Philadelphia",961,0,0,0,0.3,"DISCOUNT"
"techcrunch.com","banner",2,"Los Angeles",974,0,0,0,0.3,"DISCOUNT"
"cnet.com","banner",5,"Denver",904,0,0,0,0.3,"DISCOUNT"
"bbc.com","banner",2,"Chicago",1008,0,0,0,0.3,"DISCOUNT"
"cnet.com","video",2,"Los Angeles",465,0,0,0,0.3,"DISCOUNT"
"cnet.com","native",2,"Philadelphia",473,0,0,0,0.3,"DISCOUNT"
"techcrunch.com","banner",6,"Philadelphia",976,0,0,0,0.3,"DISCOUNT"
"tmz.com","banner",7,"Phoenix",919,0,0,0,0.3,"DISCOUNT"
"tmz.com","banner",2,"Atlanta",965,0,0,0,0.3,"DISCOUNT"
"cnet.com","banner",2,"Chicago",922,0,0,0,0.3,"DISCOUNT"
"washingtonpost.com","video",2,"Phoenix",482,0,0,0,0.3,"DISCOUNT"
"bbc.com","banner",1,"Chicago",940,0,0,0,0.3,"DISCOUNT"
"bbc.com","banner",2,"Phoenix",920,0,0,0,0.3,"DISCOUNT"
"washingtonpost.com","banner",1,"Los Angeles",898,0,0,0,0.3,"DISCOUNT"
"weather.com","banner",2,"Philadelphia",935,0,0,0,0.3,"DISCOUNT"
"theverge.com","banner",2,"Dallas-Ft. Worth",946,0,0,0,0.3,"DISCOUNT"
"techcrunch.com","video",2,"Denver",494,0,0,0,0.3,"DISCOUNT"
"theverge.com","video",2,"Chicago",451,0,0,0,0.3,"DISCOUNT"
"buzzfeed.com","video",2,"Houston",471,0,0,0,0.3,"DISCOUNT"
"cnet.com","banner",2,"Dallas-Ft. Worth",951,0,0,0,0.3,"DISCOUNT"
"foxnews.com","banner",2,"New York",917,0,0,0,0.3,"DISCOUNT"
"bbc.com","banner",2,"Atlanta",934,0,0,0,0.3,"DISCOUNT"
"bbc.com","banner",6,"Dallas-Ft. Worth",898,0,0,0,0.3,"DISCOUNT"
"cnet.com","video",1,"Dallas-Ft. Worth",474,0,0,0,0.3,"DISCOUNT"
"nytimes.com","banner",2,"Houston",935,0,0,0,0.3,"DISCOUNT"
"tmz.com","banner",2,"Dallas-Ft. Worth",962,0,0,0,0.3,"DISCOUNT"
"tmz.com","video",6,"Philadelphia",462,0,0,0,0.3,"DISCOUNT"
"cnet.com","video",2,"Philadelphia",450,0,0,0,0.3,"DISCOUNT"
"theverge.com","native",2,"Miami",452,0,0,0,0.3,"DISCOUNT"
"theverge.com","video",2,"Phoenix",505,0,0,0,0.3,"DISCOUNT"
"techcrunch.com","banner",2,"Dallas-Ft. Worth",1013,0,0,0,0.3,"DISCOUNT"
"espn.com","video",2,"Los Angeles",453,0,0,0,0.3,"DISCOUNT"
"cnet.com","banner",2,"Denver",986,0,0,0,0.3,"DISCOUNT"
"washingtonpost.com","banner",2,"Philadelphia",961,0,0,0,0.3,"DISCOUNT"
"washingtonpost.com","native",5,"New York",490,8,1.633,1.52,1.52,"PREMIUM"
"techcrunch.com","native",5,"Philadelphia",428,7,1.636,1.52,1.52,"PREMIUM"
"variety.com","video",4,"Phoenix",491,8,1.629,1.52,1.52,"PREMIUM"
"cnet.com","video",7,"Denver",490,8,1.633,1.52,1.52,"PREMIUM"
"people.com","banner",7,"Los Angeles",916,15,1.638,1.52,1.52,"PREMIUM"
"people.com","video",7,"Miami",489,8,1.636,1.52,1.52,"PREMIUM"
"nytimes.com","native",5,"Chicago",429,7,1.632,1.52,1.52,"PREMIUM"
"techcrunch.com","banner",7,"Miami",980,16,1.633,1.52,1.52,"PREMIUM"
"techcrunch.com","native",4,"Denver",430,7,1.628,1.52,1.52,"PREMIUM"
"cnn.com","native",1,"Atlanta",490,8,1.633,1.52,1.52,"PREMIUM"
"tmz.com","video",7,"New York",489,8,1.636,1.52,1.52,"PREMIUM"
"washingtonpost.com","video",4,"Philadelphia",489,8,1.636,1.52,1.52,"PREMIUM"
"people.com","native",5,"Philadelphia",491,8,1.629,1.52,1.52,"PREMIUM"
"washingtonpost.com","video",4,"Miami",490,8,1.633,1.52,1.52,"PREMIUM"
"buzzfeed.com","native",4,"Houston",493,8,1.623,1.51,1.51,"PREMIUM"
"nytimes.com","native",5,"Denver",433,7,1.617,1.51,1.51,"PREMIUM"
"variety.com","video",3,"New York",494,8,1.619,1.51,1.51,"PREMIUM"
"washingtonpost.com","video",6,"Miami",494,8,1.619,1.51,1.51,"PREMIUM"
"washingtonpost.com","video",6,"Los Angeles",493,8,1.623,1.51,1.51,"PREMIUM"
"cnet.com","video",3,"Chicago",493,8,1.623,1.51,1.51,"PREMIUM"
"bbc.com","native",3,"Phoenix",432,7,1.62,1.51,1.51,"PREMIUM"
"espn.com","banner",4,"Los Angeles",925,15,1.622,1.51,1.51,"PREMIUM"
"foxnews.com","native",6,"Chicago",492,8,1.626,1.51,1.51,"PREMIUM"
"cnn.com","video",4,"Houston",431,7,1.624,1.51,1.51,"PREMIUM"
"techcrunch.com","video",7,"Chicago",494,8,1.619,1.51,1.51,"PREMIUM"
"theverge.com","native",3,"Miami",494,8,1.619,1.51,1.51,"PREMIUM"
"people.com","video",3,"Chicago",494,8,1.619,1.51,1.51,"PREMIUM"
"forbes.com","native",3,"Chicago",492,8,1.626,1.51,1.51,"PREMIUM"
"cnn.com","native",4,"Miami",497,8,1.61,1.5,1.5,"PREMIUM"
"buzzfeed.com","video",1,"Phoenix",498,8,1.606,1.5,1.5,"PREMIUM"
"theverge.com","video",4,"Denver",495,8,1.616,1.5,1.5,"PREMIUM"
"washingtonpost.com","video",7,"Atlanta",495,8,1.616,1.5,1.5,"PREMIUM"
"weather.com","native",3,"Phoenix",496,8,1.613,1.5,1.5,"PREMIUM"
"cnet.com","native",1,"Denver",496,8,1.613,1.5,1.5,"PREMIUM"
"people.com","video",6,"Miami",497,8,1.61,1.5,1.5,"PREMIUM"
"espn.com","banner",3,"Miami",871,14,1.607,1.5,1.5,"PREMIUM"
"variety.com","native",4,"Atlanta",495,8,1.616,1.5,1.5,"PREMIUM"
"variety.com","video",1,"Miami",496,8,1.613,1.5,1.5,"PREMIUM"
"tmz.com","native",6,"Houston",434,7,1.613,1.5,1.5,"PREMIUM"
"tmz.com","native",7,"Los Angeles",495,8,1.616,1.5,1.5,"PREMIUM"
"people.com","video",1,"Dallas-Ft. Worth",495,8,1.616,1.5,1.5,"PREMIUM"
"foxnews.com","video",4,"Los Angeles",495,8,1.616,1.5,1.5,"PREMIUM"
"variety.com","video",7,"Denver",496,8,1.613,1.5,1.5,"PREMIUM"
"weather.com","video",4,"Houston",496,8,1.613,1.5,1.5,"PREMIUM"
"cnet.com","video",5,"Chicago",497,8,1.61,1.5,1.5,"PREMIUM"
"weather.com","video",7,"Atlanta",503,12,2.386,2.22,2.22,"PREMIUM"
"washingtonpost.com","native",1,"Houston",461,11,2.386,2.22,2.22,"PREMIUM"
"cnet.com","native",7,"Atlanta",462,11,2.381,2.22,2.22,"PREMIUM"
"foxnews.com","video",7,"Atlanta",504,12,2.381,2.22,2.22,"PREMIUM"
"forbes.com","native",1,"Chicago",462,11,2.381,2.22,2.22,"PREMIUM"
"espn.com","banner",7,"Houston",966,23,2.381,2.22,2.22,"PREMIUM"
"espn.com","video",1,"Dallas-Ft. Worth",461,11,2.386,2.22,2.22,"PREMIUM"
"buzzfeed.com","native",3,"Los Angeles",503,12,2.386,2.22,2.22,"PREMIUM"
"espn.com","native",6,"Dallas-Ft. Worth",506,12,2.372,2.21,2.21,"PREMIUM"
"theverge.com","native",4,"Houston",463,11,2.376,2.21,2.21,"PREMIUM"
"bbc.com","native",7,"Philadelphia",464,11,2.371,2.21,2.21,"PREMIUM"
"theverge.com","video",7,"Chicago",465,11,2.366,2.2,2.2,"PREMIUM"
"nytimes.com","video",6,"Atlanta",465,11,2.366,2.2,2.2,"PREMIUM"
"forbes.com","native",4,"Los Angeles",509,12,2.358,2.2,2.2,"PREMIUM"
"people.com","native",6,"Los Angeles",468,11,2.35,2.19,2.19,"PREMIUM"
"people.com","video",1,"Philadelphia",467,11,2.355,2.19,2.19,"PREMIUM"
"weather.com","video",1,"Phoenix",468,11,2.35,2.19,2.19,"PREMIUM"
"nytimes.com","native",4,"Dallas-Ft. Worth",467,11,2.355,2.19,2.19,"PREMIUM"
"buzzfeed.com","native",6,"Philadelphia",469,11,2.345,2.18,2.18,"PREMIUM"
"foxnews.com","native",7,"Denver",469,11,2.345,2.18,2.18,"PREMIUM"
"people.com","video",4,"Miami",469,11,2.345,2.18,2.18,"PREMIUM"
"nytimes.com","video",5,"Houston",469,11,2.345,2.18,2.18,"PREMIUM"
"foxnews.com","video",3,"Houston",470,11,2.34,2.18,2.18,"PREMIUM"
"espn.com","video",5,"Dallas-Ft. Worth",469,11,2.345,2.18,2.18,"PREMIUM"
"techcrunch.com","video",1,"New York",428,10,2.336,2.18,2.18,"PREMIUM"
"cnn.com","video",4,"Chicago",472,11,2.331,2.17,2.17,"PREMIUM"
"nytimes.com","native",3,"Denver",472,11,2.331,2.17,2.17,"PREMIUM"
"bbc.com","video",7,"Philadelphia",473,11,2.326,2.17,2.17,"PREMIUM"
"cnet.com","native",3,"Denver",473,11,2.326,2.17,2.17,"PREMIUM"
"buzzfeed.com","video",4,"Houston",471,11,2.335,2.17,2.17,"PREMIUM"
"theverge.com","native",3,"Houston",475,11,2.316,2.16,2.16,"PREMIUM"
"variety.com","native",3,"Houston",518,12,2.317,2.16,2.16,"PREMIUM"
"washingtonpost.com","native",7,"Chicago",474,11,2.321,2.16,2.16,"PREMIUM"
"weather.com","native",5,"Los Angeles",474,11,2.321,2.16,2.16,"PREMIUM"
"tmz.com","native",4,"Chicago",475,11,2.316,2.16,2.16,"PREMIUM"
"techcrunch.com","video",7,"Los Angeles",518,12,2.317,2.16,2.16,"PREMIUM"
"theverge.com","native",7,"Houston",518,12,2.317,2.16,2.16,"PREMIUM"
"variety.com","video",7,"Atlanta",477,11,2.306,2.15,2.15,"PREMIUM"
"bbc.com","native",7,"New York",476,11,2.311,2.15,2.15,"PREMIUM"
"nytimes.com","native",7,"Phoenix",479,11,2.296,2.14,2.14,"PREMIUM"
"espn.com","native",6,"Chicago",478,11,2.301,2.14,2.14,"PREMIUM"
"weather.com","native",7,"Philadelphia",479,11,2.296,2.14,2.14,"PREMIUM"
"cnet.com","native",5,"Houston",478,11,2.301,2.14,2.14,"PREMIUM"
"washingtonpost.com","native",1,"New York",436,10,2.294,2.14,2.14,"PREMIUM"
"nytimes.com","video",3,"Atlanta",524,12,2.29,2.13,2.13,"PREMIUM"
"cnn.com","native",3,"Chicago",481,11,2.287,2.13,2.13,"PREMIUM"
"cnn.com","native",7,"Dallas-Ft. Worth",524,12,2.29,2.13,2.13,"PREMIUM"
"nytimes.com","video",1,"Miami",438,10,2.283,2.13,2.13,"PREMIUM"
"weather.com","video",1,"Dallas-Ft. Worth",482,11,2.282,2.13,2.13,"PREMIUM"
"nytimes.com","native",6,"Atlanta",451,5,1.109,1.03,1.03,"STANDARD"
"forbes.com","video",7,"Atlanta",452,5,1.106,1.03,1.03,"STANDARD"
"variety.com","video",3,"Phoenix",451,5,1.109,1.03,1.03,"STANDARD"
"people.com","banner",5,"Denver",901,10,1.11,1.03,1.03,"STANDARD"
"nytimes.com","banner",6,"Los Angeles",900,10,1.111,1.03,1.03,"STANDARD"
"tmz.com","video",4,"New York",450,5,1.111,1.03,1.03,"STANDARD"
